ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4848205,SEAL Door,Left,1992-2002,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,4.9 x 2.8 x 0.5 inches,0.40 Pounds,/parts/mopar-seal-door~4848205.html
1,4848717,TAPE Foam,,1997-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,2,1,,,,discontinued,,,6.6 x 4.6 x 0.6 inches,1.00 Pounds,/parts/mopar-silencer-foam~4848717.html
2,4763889AD,RETAINER Front Pillar to Glass,Left,1998-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,,,,,,available,62.35,49.05,39.6 x 2.4 x 9.9 inches,1.10 Pounds,/parts/mopar-retainer-front-pillar-to-glass~4763889ad.html
2,4642872,SEAL Door,,1992-2002,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,discontinued,,,,0.60 Pounds,/parts/mopar-seal-door~4642872.html
3,4848305AH,WEATHERSTRIP A-Pillar to Roof,Left,1998-2002,RT/10 Convertible,10 Cyl 8.0L,,,,4848305AG,,discontinued,,,11.2 x 11.2 x 2.3 inches,2.40 Pounds,/parts/mopar-w-strip-a-pillar-to-roof~4848305ah.html
4,4848465AC,RETAINER B Pillar Weatherstrip,Left,2000-2002,RT/10 Convertible,10 Cyl 8.0L,,,,,,discontinued,,,12.1 x 4.7 x 1.2 inches,0.60 Pounds,/parts/mopar-w-strip-b-pillar-weatherstrip~4848465ac.html
4,4763879AE,WEATHERSTRIP Door Glass,Left,2000-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,,,,,,discontinued,,,37.6 x 28.4 x 2.0 inches,3.00 Pounds,/parts/mopar-w-strip-door-glass~4763879ae.html
5,4763883AE,WEATHERSTRIP Door Belt,,1998-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,,,,4763883AD,Left Outer,discontinued,,,39.4 x 3.2 x 1.3 inches,1.70 Pounds,/parts/mopar-w-strip-door-belt~4763883ae.html
6,4848919AB,TAPE,Left,1998-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,10.4 x 6.1 x 0.1 inches,0.70 Pounds,/parts/mopar-tape~4848919ab.html
,4763890AB,WEATHERSTRIP Door Belt,,1999-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,Right Inner,discontinued,,,35.0 x 4.0 x 2.0 inches,0.90 Pounds,/parts/mopar-w-strip-door-belt~4763890ab.html
,4763891AB,WEATHERSTRIP Door Belt,,1999-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,Left Inner,discontinued,,,35.6 x 6.4 x 0.3 inches,0.80 Pounds,/parts/mopar-w-strip-door-belt~4763891ab.html
,4854262AA,WEATHERSTRIP Door Belt,,1998-2002,27; RT/10 Convertible,10 Cyl 8.0L,,,,,Right Outer,discontinued,,,36.7 x 5.1 x 1.0 inches,1.20 Pounds,/parts/mopar-w-strip-door-belt~4854262aa.html
