ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4865482AI,DECKLID,,"2008-2010, 2004-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,"4865482AD, 4865482AC, 4865482AH, 4865482AG, 4865482AE",,discontinued,,,72.9 x 68.5 x 27.3 inches,48.60 Pounds,/parts/mopar-decklid~4865482ai.html
2,4763384AD,STRIKER Backlite,,"2008-2010, 2003-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,"4763384AB, 4763384AC",,discontinued,,,3.5 x 2.1 x 1.9 inches,0.50 Pounds,/parts/mopar-striker-backlite~4763384ad.html
4,6100877,WASHER Flat M6,,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,discontinued,,,,,/parts/mopar-washer-flat~6100877.html
5,5029156AC,LATCH Decklid,,"2008-2010, 2003-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,5029156AB,,discontinued,,,8.1 x 8.3 x 4.0 inches,1.30 Pounds,/parts/mopar-latch-decklid~5029156ac.html
6,6101718,SCREW AND WASHER Oval Head M6x1x25,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,6102396AA,,available,9.2,6.41,1.4 x 1.1 x 1.1 inches,0.40 Pounds,/parts/mopar-screw-oval-head~6101718.html
7,4865619AB,HINGE Deck Lid,Left,"2008-2010, 2004-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,17.9 x 6.2 x 4.3 inches,3.80 Pounds,/parts/mopar-hinge-deck-lid~4865619ab.html
8,4589610AA,PROP Deck Lid,,"2008-2010, 2003-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,4865981AA,,available,32.55,26.45,18.5 x 4.2 x 1.3 inches,0.90 Pounds,/parts/mopar-prop-gas-decklid~4589610aa.html
9,6101636,SCREW AND WASHER Hex Head M8x1.25x25,,"2008-2010, 2003-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",6,1,,,,available,10.85,7.51,0.4 x 0.3 x 0.3 inches,0.80 Pounds,/parts/mopar-screw-hex-head~6101636.html
10,6101636,SCREW AND WASHER Hex Head M8x1.25x25,,"2008-2010, 2003-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",6,1,,,,available,10.85,7.51,0.4 x 0.3 x 0.3 inches,0.80 Pounds,/parts/mopar-screw-hex-head~6101636.html
11,5030588AA,ISOLATOR Decklid,,2008-2010,SRT-10 Convertible,10 Cyl 8.4L,,,,,,discontinued,,,18.5 x 2.6 x 1.6 inches,0.80 Pounds,/parts/mopar-isolator-decklid~5030588aa.html
12,5029232AA,BUMPER Deck Lid Overslam,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,discontinued,,,,,/parts/mopar-stop-bmpr-deck-lid-overslam~5029232aa.html
13,5256749,BUMPER Deck Lid Adjuster,,"2008-2010, 1996-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,discontinued,,,1.7 x 0.7 x 0.8 inches,0.50 Pounds,/parts/mopar-bumper-deck-lid-adjuster~5256749.html
14,6035625,SCREW [.190-16x.750],,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,available,18,12.52,0.8 x 0.6 x 0.6 inches,0.50 Pounds,/parts/mopar-screw-tapping~6035625.html
15,4865876AA,BRACKET Key Cylinder,,"2008-2010, 2003-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,5.2 x 1.7 x 0.9 inches,0.50 Pounds,/parts/mopar-bracket-key-cylinder~4865876aa.html
