ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,220800,SCREW Hex Head .312-18x.75,,,,2,1,,,discontinued,,,/parts/mopar-bolt~220800.html
2,5245359,PLATE Camshaft Thrust,,,,,,,,discontinued,,,/parts/mopar-gear-camshaft-thrust~5245359.html
3,5086533AB,CHAIN PACKAGE Timing Contains Timing Chain and Gears,,,,,,5086533AD,,discontinued,,,/parts/mopar-sprkt-pkg-timing~5086533ab.html
4,6036611AA,BOLT,,,,8,1,,,discontinued,,,/parts/mopar-bolt~6036611aa.html
5,5037059AA,CHAIN Timing,,,,,,,,available,188,124.88,/parts/mopar-chain-timing~5037059aa.html
6,6034749,KEY Crankshaft Sprocket,,,,,,,,available,6.8,4.6,/parts/mopar-key-woodruff~6034749.html
7,5037067AD,GASKET Chain Case Cover,,,,,,,,discontinued,,,/parts/mopar-gasket-timing-case-cover~5037067ad.html
8,154934AA,SCREW AND WASHER,,,,3,1,,,discontinued,,,/parts/mopar-bolt~154934aa.html
9,5245135,SEAL Timing Case Cover,,,,,,,,available,65.2,45.38,/parts/mopar-seal-crankshaft-oil~5245135.html
10,5037036AI,COVER Timing Case,,,,,,5037036AM,,discontinued,,,/parts/mopar-cover-timing-case~5037036ai.html
11,6034248,BOLT,,,,8,1,,,available,7,5.5,/parts/mopar-bolt~6034248.html
