ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,04883077,PUMP Power Steering,,,,,,,Mopar Power Steering Fluid Quart,discontinued,,,
2,5245799,BRACKET Power Steering Pump,,,,,,,,discontinued,,,/parts/mopar-bracket-power-steering-pump~5245799.html
3,6034244,SCREW AND WASHER Hex Head .312-18x3.50,,,,3,1,,,available,18.75,14.51,/parts/mopar-screw-hex-head~6034244.html
4,6035558,SCREW Hex Flange Head .375-16x1.50,,,,3,1,,,available,6.25,4.91,/parts/mopar-screw-hex-flange-head~6035558.html
5,4796473,CAP Power Steering Reservoir,,,,,,,,discontinued,,,/parts/mopar-cap-power-steering-reservoir~4796473.html
6,4848104,HOSE Power Steering Pressure,,,,,,,,unavailable,,,/parts/mopar-line-p-s-pressure~4848104.html
7,4642601,HOSE Power Steering Return,,,,,,,,discontinued,,,/parts/mopar-line-power-steering-return~4642601.html
8,2448761,CLAMP Hose,,,,,,33000784,,available,5.15,3.5,/parts/mopar-clamp-hose~2448761.html
9,53011017,PULLEY Power Steering Pump,,,,,,,,discontinued,,,/parts/mopar-pulley-power-steering-pump~53011017.html
10,4848617,COOLER Power Steering,,,,,,,,discontinued,,,/parts/mopar-cooler-power-steering~4848617.html
11,4642601,HOSE Power Steering Return,,,,,,,,discontinued,,,/parts/mopar-line-power-steering-return~4642601.html
12,6022202,SCREW AND WASHER Hex Head .25-20x.625,,,,2,1,,,discontinued,,,/parts/mopar-screw-hex-head~6022202.html
,83503495,RESERVOIR Power Steering Pump,,,,,,,,discontinued,,,/parts/mopar-reservoir-power-steering-pump~83503495.html
