ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4848205,SEAL Door,Left,,,,,,,discontinued,,,/parts/mopar-seal-door~4848205.html
1,4848717,TAPE Foam,,,,4,1,,,discontinued,,,/parts/mopar-silencer-foam~4848717.html
2,4763889AB,RETAINER Front Pillar to Glass,Left,,,,,,,discontinued,,,
2,4642872,SEAL Door,,,,2,1,,,discontinued,,,/parts/mopar-seal-door~4642872.html
3,4848305AE,WEATHERSTRIP A-Pillar to Roof Body Mounted,Left,,,,,,,discontinued,,,
4,4763879AB,WEATHERSTRIP Door Glass,Left,,,,,,,discontinued,,,
5,4848465AB,RETAINER B Pillar Weatherstrip,Left,,,,,,,discontinued,,,
5,4763891,WEATHERSTRIP Door Belt,,,,,,,Left Inner,discontinued,,,
6,4763883,WEATHERSTRIP Door Belt,,,,,,,Left Outer,discontinued,,,
,4658673,PIN PUSH .150x.410 Weatherstrip,,,,2,1,,,available,8.55,5.94,/parts/mopar-pin~4658673.html
