ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4643416,FLYWHEEL ASSEMBLY,,,,,,,,,,discontinued,,,,,
2,5245103,CRANKSHAFT ASSEMBLY,,1992-1996,"27; GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,,96.30 Pounds,/parts/mopar-c-shaft~5245103.html
3,6034405,"BOLT, (7/16-20x1.5)",,,,,8,,,,,discontinued,,,,,
4,4778713,"SEAL ASSEMBLY, Crankshaft Rear Oil",,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,7.6 x 5.2 x 5.2 inches,2.20 Pounds,/parts/mopar-seal-crankshaft-rear-oil-seal~4778713.html
5,4778713,"SEAL, Crankshaft Rear Oil",,1992-1996,"27; GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,7.6 x 5.2 x 5.2 inches,2.20 Pounds,/parts/mopar-seal-crankshaft-rear-oil-seal~4778713.html
6,5245353,"GASKET, Oil Seal Retainer to Block",,1992-1996,"27; GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,12.6 x 8.2 x 0.1 inches,0.50 Pounds,/parts/mopar-gasket-egr-tube-flange~5245353.html
7,2421305,"BEARING PACKAGE, Connecting Rod, Standard",,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,10,1,,,,available,22.29,17.51,4.2 x 3.1 x 1.9 inches,0.50 Pounds,/parts/mopar-brg-pkg-connecting-rod~2421305.html
8,6033715,"BOLT, Connecting Rod Bearing Cap",,,,,20,,,,,discontinued,,,,,
9,6032296,"NUT, Connecting Rod Bearing Cap",,1992-1999,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,20,1,,,,unavailable,,,,,/parts/mopar-nut-hex~6032296.html
10,4773787,"CYLINDER ASSEMBLY, w/Piston, Rod, and Rings",,1992-1994,,10 Cyl 8.0L,,,,,"1992-94, Up To, Serial #716 (Cylinder #2)",discontinued,,,,,
